"file_id","dataset_id","mip_era","activity_drs","institution_id","source_id","experiment_id","member_id","table_id","frequency","grid_label","version","nominal_resolution","variable_id","variable_long_name","variable_units","datetime_start","datetime_end","file_size","data_node","file_url","dataset_pid","tracking_id"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20600101-20641231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2060-01-01,2064-12-31,221294934,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20600101-20641231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/4b45b95c-a01c-4f30-9f7b-4db2b9b711fc"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20650101-20691231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2065-01-01,2069-12-31,220929421,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20650101-20691231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/74a924d1-7874-4e4f-9473-db4c84c91b38"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20700101-20741231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2070-01-01,2074-12-31,220737397,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20700101-20741231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/64507c14-d2ad-47c7-a847-38590f74e4f4"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20750101-20791231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2075-01-01,2079-12-31,220540879,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20750101-20791231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/2f8d085b-3762-4df2-ab2f-19563aa6de23"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20800101-20841231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2080-01-01,2084-12-31,220474673,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20800101-20841231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/1f6c1b8c-6651-4bc3-8642-6b4e9017c934"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20850101-20891231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2085-01-01,2089-12-31,220302882,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20850101-20891231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/986a5e70-c5b1-46cb-aaa4-f33e455b8d2a"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20900101-20941231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2090-01-01,2094-12-31,220035593,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20900101-20941231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/be2260be-e4fe-4272-8946-36a0627134c8"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20950101-20991231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2095-01-01,2099-12-31,220145722,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20950101-20991231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/d5e8dd94-f9f0-44d5-bb91-6fb82acbbb7e"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710.tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_21000101-21001231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tasmin.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2100-01-01,2100-12-31,44011541,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tasmin/gn/v20190710/tasmin_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_21000101-21001231.nc","hdl:21.14100/788ad75b-b757-3401-8011-857c0121f7c0","hdl:21.14100/ba6498f3-761c-4804-b675-73e03911fb0c"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20150101-20191231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2015-01-01,2019-12-31,219074274,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20150101-20191231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/f80c6d6f-3e00-4247-94d4-83dabc065b50"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20200101-20241231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2020-01-01,2024-12-31,219122348,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20200101-20241231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/2ddfb9f4-dcc1-41ce-8024-9468d507d1ce"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20250101-20291231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2025-01-01,2029-12-31,219046356,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20250101-20291231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/03f8b220-9f31-44c7-bcdb-be67e42e6300"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20300101-20341231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2030-01-01,2034-12-31,218909823,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20300101-20341231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/09956e19-dc2a-484d-ac7f-2fe1e9b938ae"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20350101-20391231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2035-01-01,2039-12-31,218737467,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20350101-20391231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/d7c19cbc-9862-47a6-943d-e8ce09404f48"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20400101-20441231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2040-01-01,2044-12-31,218860630,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20400101-20441231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/9fa3dd48-ca43-4d8c-8f8e-baf470636bba"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20450101-20491231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2045-01-01,2049-12-31,218611064,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20450101-20491231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/85043131-bce1-4777-8c08-074e492cf13e"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20500101-20541231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2050-01-01,2054-12-31,218399581,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20500101-20541231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/bba54cd6-4856-40ea-b5c4-2578a3237356"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20550101-20591231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2055-01-01,2059-12-31,218351789,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20550101-20591231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/7c4d3fe9-dc72-48f9-8efb-e33a4c837243"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20600101-20641231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2060-01-01,2064-12-31,218536771,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20600101-20641231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/dc70afa5-ab13-4ec6-8961-bff9772a9f42"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20650101-20691231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2065-01-01,2069-12-31,218241699,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20650101-20691231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/82e55b20-01c4-4ff1-9e5d-12911927baf7"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20700101-20741231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2070-01-01,2074-12-31,218112172,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20700101-20741231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/4a94b2ad-e429-47d6-b769-f8e14e9333b9"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20750101-20791231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2075-01-01,2079-12-31,217928945,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20750101-20791231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/ec5a46e2-b25c-46b7-8403-7e6e03c9b5cd"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20800101-20841231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2080-01-01,2084-12-31,217989354,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20800101-20841231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/08e108bf-3277-401d-8557-5c4d16c5b795"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20850101-20891231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2085-01-01,2089-12-31,217815122,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20850101-20891231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/eae492b4-5d04-41cb-b724-05fbba997281"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20900101-20941231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2090-01-01,2094-12-31,217553455,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20900101-20941231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/89f2c99d-325b-4c6b-9bd6-1dd421605dc1"
"CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710.tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20950101-20991231.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.day.tas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","day","day","gn","20190710","100 km","tas","Near-Surface Air Temperature","K",2095-01-01,2099-12-31,217598559,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/day/tas/gn/v20190710/tas_day_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_20950101-20991231.nc","hdl:21.14100/bb84d9bb-5c05-3b24-856a-af7392ab9e00","hdl:21.14100/13cc7a05-3a06-48c5-9ba9-c2e348f7d60d"
